title,genre
Nara's Marvelous Days,Romance
Nara's Marvelous Days,Life
Nara's Marvelous Days,Drama
Jump! Jump! Jump!,Music
Jump! Jump! Jump!,Comedy
Jump! Jump! Jump!,Romance
My Old Friend,Comedy
My Old Friend,Life
My Old Friend,Youth
My Old Friend,Drama
Shinjikki,Romance
Shinjikki,Drama
Shinjikki,Fantasy
Heart.zip,Romance
Travel Through Romance Season 1.5,Food
Travel Through Romance Season 1.5,Adventure
Travel Through Romance Season 1.5,Romance
How to Deal With First Love,Romance
How to Deal With First Love,Youth
Secret Crushes Season 3,Romance
Secret Crushes Season 3,Youth
Secret Crushes Season 3,Drama
I Know Because I've Tried It,Comedy
Short Paper,Romance
Short Paper,Youth
Shining Na Ra,Comedy
Shining Na Ra,Youth
Shining Na Ra,Fantasy
Sandwich Theory,Romance
Victory For Tomorrow,Romance
Victory For Tomorrow,Life
Victory For Tomorrow,Drama
Victory For Tomorrow,Family
Mood Maker,Comedy
Mood Maker,Romance
The Return of Hwang Geum Bok!,Drama
The Return of Hwang Geum Bok!,Family
The Return of Hwang Geum Bok!,Melodrama
Secret Crushes Season 2,Romance
Secret Crushes Season 2,Youth
Secret Crushes Season 2,Drama
The Dearest Lady,Romance
The Dearest Lady,Drama
The Dearest Lady,Family
The Dearest Lady,Melodrama
"Drink, Sing and Dance Season 2",Comedy
"Drink, Sing and Dance Season 2",Romance
"Drink, Sing and Dance Season 2",Youth
Office Watch Season 2,Comedy
Office Watch Season 2,Romance
Office Watch Season 2,Drama
Third Person Dating Perspective,Romance
Tell Me Sick,Drama
Tell Me Sick,Medical
Short Paper Season 3,Comedy
Short Paper Season 3,Romance
Short Paper Season 3,Youth
Ugly Miss Young Ae Season 16,Comedy
Ugly Miss Young Ae Season 16,Romance
Ugly Miss Young Ae Season 16,Life
Ugly Miss Young Ae Season 17,Comedy
Ugly Miss Young Ae Season 17,Life
Ugly Miss Young Ae Season 17,Drama
No Bother Me,Romance
No Bother Me,Youth
In-Out Sider,Comedy
In-Out Sider,Romance
In-Out Sider,Supernatural
Sweet 20,Romance
Sweet 20,Youth
Ugly Miss Young Ae Season 15,Comedy
Ugly Miss Young Ae Season 15,Romance
Ugly Miss Young Ae Season 15,Life
Because It's My First Time,Comedy
Because It's My First Time,Romance
Because It's My First Time,Life
Natural Romance,Comedy
Natural Romance,Romance
The Ordinary Life of Ms. 'O'!,Comedy
The Ordinary Life of Ms. 'O'!,Life
Our Love Story,Romance
Our Love Story,Life
Our Love Story,Drama
A Bird That Doesn't Sing,Romance
A Bird That Doesn't Sing,Drama
A Bird That Doesn't Sing,Family
A Bird That Doesn't Sing,Melodrama
Short Paper Season 2,Comedy
Short Paper Season 2,Romance
Short Paper Season 2,Life
Short Paper Season 2,Youth
Cha Ta Gong In,Life
Cha Ta Gong In,Youth
Cha Ta Gong In,Drama
Heart Way,Romance
Heart Way,Youth
Do With All Your Heart Today,Romance
Do With All Your Heart Today,Drama
The Secret House,Thriller
The Secret House,Romance
The Secret House,Drama
Have a Good Neighbor,Romance
Have a Good Neighbor,Drama
Oh! Dear Half-Basement Goddesses,Comedy
Oh! Dear Half-Basement Goddesses,Drama
Oh! Dear Half-Basement Goddesses,Fantasy
Oh! Dear Half-Basement Goddesses,Supernatural
Can Love Be Refunded,Comedy
Can Love Be Refunded,Romance
TV Novel: In Still Green Days,Historical
TV Novel: In Still Green Days,Romance
TV Novel: In Still Green Days,Drama
TV Novel: In Still Green Days,Family
One-Dimensional,Life
One-Dimensional,Youth
Daily Moon's,Romance
Daily Moon's,Youth
Daily Moon's,Drama
Daily Moon's,Fantasy
Haengbok 100 km,Comedy
"The Woman Next Door, the Man Next Door",Comedy
"The Woman Next Door, the Man Next Door",Romance
"The Woman Next Door, the Man Next Door",Drama
"The Woman Next Door, the Man Next Door",Sitcom
"Drink, Sing and Dance",Comedy
"Drink, Sing and Dance",Romance
"Drink, Sing and Dance",Youth
LOVE-Imong,Romance
LOVE-Imong,Youth
TV Novel: My Mind’s Flower Rain,Romance
TV Novel: My Mind’s Flower Rain,Life
TV Novel: My Mind’s Flower Rain,Drama
TV Novel: My Mind’s Flower Rain,Melodrama
Wild Guys,Comedy
Wild Guys,Romance
Wild Guys,Supernatural
Wild Guys,Sitcom
Yoo Mi's Room,Comedy
Yoo Mi's Room,Romance
Yoo Mi's Room,Drama
Yoo Mi's Room,Sitcom
You and Me,Romance
Blessing of the Sea,Comedy
Blessing of the Sea,Romance
Blessing of the Sea,Melodrama
Yeonnamdong 539,Comedy
Yeonnamdong 539,Life
The Police,Mystery
The Police,Crime
The Police,Youth
The Police,Drama
My Heart Flutters,Romance
My Heart Flutters,Youth
"Hello, Stranger",Romance
"Hello, Stranger",Life
Cat Chef,Food
TV Novel: That Sun in the Sky,Romance
TV Novel: That Sun in the Sky,Drama
TV Novel: That Sun in the Sky,Family
TV Novel: That Sun in the Sky,Melodrama
Biggest Fan,Romance
Biggest Fan,Youth
Mr. Hashtag Season 2,Comedy
Mr. Hashtag Season 2,Life
Mr. Hashtag Season 2,Youth
Out of this World Girlfriend,Thriller
Out of this World Girlfriend,Comedy
Out of this World Girlfriend,Youth
Out of this World Girlfriend,Sci-Fi
Secrets of Women,Romance
Secrets of Women,Drama
Secrets of Women,Melodrama
Room of Romance,Romance
Room of Romance,Drama
Perhaps Love?,Romance
Romance Bible,Romance
Enchanting Neighbor,Romance
Enchanting Neighbor,Family
Enchanting Neighbor,Melodrama
"Why, All of a Sudden?",Comedy
I'm Done,Comedy
I'm Done,Youth
Sleepless in Love,Romance
Sleepless in Love,Youth
First Love Story Pilot,Romance
First Love Story Pilot,Youth
Turned on by You,Romance
Bio Homme,Psychological
Bio Homme,Life
Bio Homme,Drama
Deux Yeoza,Comedy
Deux Yeoza,Life
Benton,Romance
Benton,Youth
Benton,Drama
Chart Running Scholar,Romance
Chart Running Scholar,Fantasy
Backflow,Romance
Backflow,Drama
Backflow,Family
Backflow,Melodrama
Man Goddess,Comedy
Man Goddess,Romance
Man Goddess,Youth
Man Goddess,Fantasy
Idol in My Living Room,Romance
Idol in My Living Room,Youth
Idol in My Living Room,Melodrama
Bad Love,Romance
Bad Love,Drama
Bad Love,Melodrama
Power Rangers Dino Force Brave,Action
Power Rangers Dino Force Brave,Tokusatsu
Power Rangers Dino Force Brave,Sci-Fi
"Suddenly, Mood, First Love",Romance
"Suddenly, Mood, First Love",Life
"Suddenly, Mood, First Love",Youth
Amor Fati,Romance
Amor Fati,Drama
I'm Sorry Kang Nam Goo,Romance
I'm Sorry Kang Nam Goo,Drama
I'm Sorry Kang Nam Goo,Melodrama
The Secret of Secret,Youth
The Secret of Secret,Drama
The Secret of Secret,Sports
2PM Campus,Romance
2PM Campus,Youth
2PM Campus,Drama
Meal Kid,Food
Miracle Girl,Adventure
Miracle Girl,Mystery
Miracle Girl,Fantasy
Twin,Drama
Short Paper: Side Story,Romance
Short Paper: Side Story,Youth
Moment,Comedy
Moment,Romance
New Recruit,Military
New Recruit,Comedy
Kim Is a Genius,Drama
Kim Is a Genius,Fantasy
As Your Heart Tells,Comedy
As Your Heart Tells,Romance
As Your Heart Tells,Youth
Mobilize! K-Cop,Tokusatsu
Mobilize! K-Cop,Sci-Fi
Travelogue,Romance
Travelogue,Youth
Love Vlog,Romance
Love Campus,Comedy
Love Campus,Romance
Love Campus,Youth
Cheonglywood,Adventure
Turned on by You Season 2,Romance
My Wonderful Roommate 2,Business
My Wonderful Roommate 2,Romance
Girls' Love Story,Comedy
Girls' Love Story,Romance
Love Your Korea Glow,Business
Love Your Korea Glow,Romance
"Shh, Please Take Care of Him",Comedy
"Shh, Please Take Care of Him",Drama
"Shh, Please Take Care of Him",Melodrama
A Twist Girl,Youth
A Twist Girl,Supernatural
I Want to Do It with You,Romance
I Want to Do It with You,Life
I Want to Do It with You,Drama
Two Universes,Romance
Two Universes,Drama
Yeonnam Family,Romance
Love of Eve,Romance
Love of Eve,Drama
Love of Eve,Melodrama
My Ahjussi Kkon Dae Hee,Comedy
My Ahjussi Kkon Dae Hee,Life
Number Woman Gye Sook Ja,Comedy
Number Woman Gye Sook Ja,Romance
No Bad Days,Romance
No Bad Days,Life
The Dolphin in the Little Mermaid,Life
The Dolphin in the Little Mermaid,Youth
Travel through Romance,Food
Travel through Romance,Adventure
Travel through Romance,Romance
Mr. Hashtag,Comedy
Mr. Hashtag,Life
Mr. Hashtag,Youth
Almost Famous,Romance
Almost Famous,Life
"Everyone, at Least Once",Romance
"Everyone, at Least Once",Drama
The Secret of My Love,Romance
The Secret of My Love,Drama
The Secret of My Love,Family
The Secret of My Love,Melodrama
Girl in the Mirror,Youth
Girl in the Mirror,Drama
3 AM Season 2,Life
3 AM Season 2,Drama
Translation-needed Love Season 2,Romance
Some Air,Romance
72 Seconds,Comedy
72 Seconds,Romance
72 Seconds,Life
Wannabe U,Music
Wannabe U,Life
Wannabe U,Youth
The Pure Memories of My Heart,Romance
Want a Taste?,Food
Want a Taste?,Romance
Want a Taste?,Drama
Romance Written Differently,Comedy
Romance Written Differently,Romance
Romance Written Differently,Life
The Success Story of Novice Shaman Gong,Comedy
"AI, Her",Thriller
"AI, Her",Sci-Fi
Summer Vacation,Romance
Summer Vacation,Youth
Summer Vacation,Drama
TV Novel: Dal Soon's Spring,Drama
TV Novel: Dal Soon's Spring,Family
TV Novel: Dal Soon's Spring,Melodrama
What Happened to Mirae?,Romance
What Happened to Mirae?,Drama
What Happened to Mirae?,Fantasy
"Reply Pyeongchang, 100°F",Youth
"Reply Pyeongchang, 100°F",Drama
"Reply Pyeongchang, 100°F",Sports
The Witch's Eye,Romance
The Witch's Eye,Drama
The Witch's Eye,Fantasy
Teacher Oh Soon Nam,Life
Teacher Oh Soon Nam,Youth
Teacher Oh Soon Nam,Drama
Teacher Oh Soon Nam,Melodrama
Moonlight Girls' High School,Life
Moonlight Girls' High School,Youth
Living Together at Seventeen,Romance
Living Together at Seventeen,Youth
All the Love in the World,Romance
All the Love in the World,Life
Is There Equation in Love?,Romance
Luv Pub: Pilot,Romance
Luv Pub: Pilot,Life
Luv Pub: Pilot,Youth
Luv Pub: Pilot,Drama
Let's Make a New Start,Romance
Let's Make a New Start,Drama
Let's Make a New Start,Family
Let's Make a New Start,Melodrama
Madam Cha Dal Rae's Love,Comedy
Madam Cha Dal Rae's Love,Romance
Madam Cha Dal Rae's Love,Family
Madam Cha Dal Rae's Love,Melodrama
Riding Dongdang,Comedy
Riding Dongdang,Youth
Riding Dongdang,Sports
Secret Crushes,Romance
Secret Crushes,Youth
Secret Crushes,Drama
Blue Temperature,Romance
Blue Temperature,Youth
You & It,Romance
You & It,Sci-Fi
Travel Through Romance Season 2,Food
Travel Through Romance Season 2,Adventure
Travel Through Romance Season 2,Romance
I Need Standards 2,Comedy
I Need Standards 2,Romance
Anonymous High School Girl,Mystery
Anonymous High School Girl,Romance
Anonymous High School Girl,Youth
Anonymous High School Girl,Drama
Afternoon in a Small City,Comedy
Horror Delivery Service,Mystery
Horror Delivery Service,Horror
Horror Delivery Service,Supernatural
Genome’s Romance,Comedy
Genome’s Romance,Romance
"Teacher, Would You Like to Date Me?",Romance
"Teacher, Would You Like to Date Me?",Youth
"Teacher, Would You Like to Date Me?",Drama
Youtuber Class Season 2,Life
Youtuber Class Season 2,Youth
Starting Point of Dating,Comedy
Starting Point of Dating,Romance
Starting Point of Dating,Youth
Cheers to Me,Food
Cheers to Me,Life
72 Seconds Season 2,Comedy
72 Seconds Season 2,Romance
72 Seconds Season 2,Life
Thumbs Up Feeds Me,Comedy
Thumbs Up Feeds Me,Drama
Deux Yeoza Season 2,Comedy
Deux Yeoza Season 2,Life
First Love Again,Romance
First Love Again,Drama
First Love Again,Family
First Love Again,Melodrama
Idol Fever,Comedy
Idol Fever,Romance
Idol Fever,Drama
Idol Fever,Melodrama
Convenience Store Junkies,Drama
I:LOVE:DM,Romance
I:LOVE:DM,Youth
Bubble Up,Romance
Bubble Up,Life
Bubble Up,Youth
Bubble Up,Drama
SF8,Romance
SF8,Sci-Fi
SF8,Fantasy
Cast: The Golden Age of Insiders,Comedy
Cast: The Golden Age of Insiders,Youth
Cast: The Golden Age of Insiders,Drama
Cast: The Golden Age of Insiders,Sitcom
Don't Worry Apricot,Youth
Don't Worry Apricot,Fantasy
My Ghost Brother,Comedy
My Ghost Brother,Romance
My Ghost Brother,Fantasy
Good People,Life
Good People,Drama
Good People,Family
Good People,Melodrama
Life Tracker Lee Jae Goo,Law
Life Tracker Lee Jae Goo,Drama
Life Tracker Lee Jae Goo,Family
20+1,Drama
Mumul Zzumul,Youth
Mumul Zzumul,Drama
My Rocket Ship,Business
My Rocket Ship,Life
My Rocket Ship,Youth
My Rocket Ship,Drama
Great First Wives,Drama
Great First Wives,Family
Great First Wives,Melodrama
Save Me Oldie,Comedy
Save Me Oldie,Drama
Me and My Grantopia,Sci-Fi
"Life of Jung, Lee, Ro, and Woon",Life
"Life of Jung, Lee, Ro, and Woon",Political
A Model Student,Crime
A Model Student,Life
A Model Student,Drama
